Order,Name,Khmer,Geocode,number of Villages,District,Province,Latitude,Longitude
1311,Bei,៣,180103,6,Preah Sihanouk,Preah Sihanouk ,10.6267867,103.5115545
1312,Buon,៤,180104,5,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1313,Andoung Thma,អណ្ដូងថ្ម,180201,6,Prey Nob,Preah Sihanouk ,10.6621697,103.791636
1314,Boeng Ta Prum,បឹងតាព្រហ្ម,180202,3,Prey Nob,Preah Sihanouk ,10.5724625,103.7740888
1315,Bet Trang,បិតត្រាង,180203,4,Prey Nob,Preah Sihanouk ,10.601182,103.6239763
1316,Cheung Kou,ជើងគោ,180204,5,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1317,Ou Chrov,អូរជ្រៅ,180205,5,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1318,Ou Oknha Heng,អូរឧកញ៉ាហេង,180206,5,Prey Nob,Preah Sihanouk ,10.5848478,103.7439632
1319,Prey Nob,ព្រៃនប់,180207,4,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1320,Ream,រាម,180208,3,Prey Nob,Preah Sihanouk ,10.4971492,103.6250255
1321,Sameakki,សាមគ្គី,180209,5,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1322,Samrong,សំរុង,180210,4,Prey Nob,Preah Sihanouk ,10.6858643,103.8040477
1323,Tuek L'ak,ទឹកល្អក់,180211,4,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1324,Tuek Thla,ទឹកថ្លា,180212,4,Prey Nob,Preah Sihanouk ,10.7089175,103.8158299
1325,Tuol Totueng,ទួលទទឹង,180213,3,Prey Nob,Preah Sihanouk ,10.6440776,103.7870504
1326,Veal Renh,វាលរេញ,180214,5,Prey Nob,Preah Sihanouk ,10.7074769,103.8172789
1327,Ta Ney,តានៃ,180215,2,Stueng Hav,Preah Sihanouk ,10.7397262,103.6189078
1328,Kampenh,កំពេញ,180301,4,Stueng Hav,Preah Sihanouk ,10.7397262,103.6189078
1329,Ou Treh,អូរត្រេះ,180302,4,Stueng Hav,Preah Sihanouk ,10.7282298,103.6259351
1330,Tumnob Rolok,ទំនប់រលក,180303,3,Stueng Hav,Preah Sihanouk ,10.708616,103.6797461
1331,Kaev Phos,កែវផុស,180304,3,Kampong Seila,Preah Sihanouk ,10.8741016,103.727573
1332,Chamkar Luong,ចំការហ្លួង,180401,4,Kampong Seila,Preah Sihanouk ,11.0450828,103.8532482
1333,Kampong Seila,កំពង់សីលា,180402,3,Kampong Seila,Preah Sihanouk ,11.0911049,103.8969993
1334,Ou Bak Roteh,អូរបាក់រទេះ,180403,4,Kampong Seila,Preah Sihanouk ,11.1559908,103.9947474
1335,Stueng Chhay,ស្ទឹងឆាយ,180404,2,Kaoh Rung,Preah Sihanouk ,10.9555236,103.8448134
1336,Kaoh Rung,កោះរ៉ុង,180501,2,Kaoh Rung,Preah Sihanouk ,10.7290832,103.2317225
1337,Koah Rung Sonlem,កោះរ៉ុងសន្លឹម,180502,4,Sesan,Stung Treng ,10.5886219,103.2952096
1338,Kamphun,កំភុន,190101,4,Sesan,Stung Treng ,13.4715077,106.1264255
1339,Kbal Romeas,ក្បាលរមាស,190102,2,Sesan,Stung Treng ,13.4230872,106.2810754
1340,Phluk,ភ្លុក,190103,4,Sesan,Stung Treng ,13.564736,106.1724369
1341,Samkhuoy,សាមឃួយ,190104,2,Sesan,Stung Treng ,13.5750179,106.0929005
1342,Sdau,ស្ដៅ,190105,2,Sesan,Stung Treng ,13.5554799,106.0978212
1343,Srae Kor,ស្រែគរ,190106,4,Sesan,Stung Treng ,13.6521968,106.3619771
1344,Ta Lat,តាឡាត,190107,1,Siem Bouk,Stung Treng ,13.7760526,106.614026
1345,Kaoh Preah,កោះព្រះ,190201,2,Siem Bouk,Stung Treng ,13.3034422,105.9463415
1346,Kaoh Sampeay,កោះសំពាយ,190202,4,Siem Bouk,Stung Treng ,13.4140477,105.9768216
1347,Kaoh Sralay,កោះស្រឡាយ,190203,4,Siem Bouk,Stung Treng ,13.4427247,105.9097529
1348,Ou Mreah,អូរម្រះ,190204,1,Siem Bouk,Stung Treng ,13.2933166,105.9944965
1349,Ou Ruessei Kandal,អូរឫស្សីកណ្ដាល,190205,3,Siem Bouk,Stung Treng ,13.3887186,106.0825585
1350,Siem Bouk,សៀមបូក,190206,2,Siem Bouk,Stung Treng ,13.2870698,105.9210124
1351,Srae Krasang,ស្រែក្រសាំង,190207,4,Siem Pang,Stung Treng ,13.3612399,106.0052437
1352,Preaek Meas,ព្រែកមាស,190301,8,Siem Pang,Stung Treng ,14.1126876,106.3252897
1353,Sekong,សេកុង,190302,6,Siem Pang,Stung Treng ,14.1159767,106.3944257
1354,Santepheap,សន្ដិភាព,190303,6,Siem Pang,Stung Treng ,14.1605187,106.4297386
1355,Srae Sambour,ស្រែសំបូរ,190304,3,Siem Pang,Stung Treng ,14.1125484,106.3905338
1356,Tma Kaev,ថ្មកែវ,190305,10,Stueng Traeng,Stung Treng ,14.1675692,106.3524929
1357,Stueng Traeng,ស្ទឹងត្រែង,190401,3,Stueng Traeng,Stung Treng ,13.5069103,105.9676931
1358,Srah Ruessei,ស្រះឫស្សី,190402,3,Stueng Traeng,Stung Treng ,13.5315723,105.9924709
1359,Preah Bat,ព្រះបាទ,190403,6,Stueng Traeng,Stung Treng ,13.4763123,105.9582372
1360,Sameakki,សាមគ្គី,190404,5,Thala Barivat,Stung Treng ,13.5525743,105.9494248
1361,Anlong Phe,អន្លង់ភេ,190501,3,Thala Barivat,Stung Treng ,13.5586097,105.6732439
1362,Chamkar Leu,ចំការលើ,190502,5,Thala Barivat,Stung Treng ,13.5131946,105.7346964
1363,Kang Cham,កាំងចាម,190503,4,Thala Barivat,Stung Treng ,13.4142807,105.866271
1364,Anlong Chrey,អន្លង់ជ្រៃ,190505,4,Thala Barivat,Stung Treng ,13.7325489,105.6413082
1365,Ou Rai,អូររ៉ៃ,190506,4,Thala Barivat,Stung Treng ,13.487793,105.9025012
1366,Sam Ang,សំអាង,190509,2,Thala Barivat,Stung Treng ,13.7253647,105.8216756
1367,Srae Ruessei,ស្រែឫស្សី,190510,4,Thala Barivat,Stung Treng ,13.6154477,105.8473573
1368,Thala Barivat,ថាឡាបរិវ៉ាត់,190511,6,Borei Ou Svay Senchey,Stung Treng ,13.8578249,106.0007105
1369,Ou Svay,អូរស្វាយ,190601,4,Borei Ou Svay Senchey,Stung Treng ,13.8578249,106.0007105
1370,Kaoh Snaeng,កោះស្នែង,190602,8,Borei Ou Svay Senchey,Stung Treng ,13.8578249,106.0007105
1371,Preah Rumkel,ព្រះរំកិល,190603,4,Chantrea,Svay Rieng ,13.8963329,105.963378
1372,Chantrea,ចន្ទ្រា,200103,8,Chantrea,Svay Rieng ,10.98959,106.1286901
1373,Chres,ច្រេស,200104,6,Chantrea,Svay Rieng ,10.9352135,106.0589583
1374,Me Sar Thngak,មេ សរថ្ងក,200105,5,Chantrea,Svay Rieng ,10.984951,106.1254067
1375,Prey Kokir,ព្រៃគគីរ,200108,3,Chantrea,Svay Rieng ,10.98959,106.1286901
1376,Samraong,សំរោង,200109,3,Chantrea,Svay Rieng ,10.98959,106.1286901
1377,Tuol Sdei,ទួលស្ដី,200110,5,Kampong Rou,Svay Rieng ,10.8510064,106.1431158
1378,Banteay Krang,បន្ទាយក្រាំង,200201,6,Kampong Rou,Svay Rieng ,10.9430813,105.8701854
1379,Nhor,ញរ,200202,14,Kampong Rou,Svay Rieng ,10.9329309,105.9209576
1380,Khsaetr,ខ្សែត្រ,200203,8,Kampong Rou,Svay Rieng ,10.9269907,105.9854133
1381,Preah Ponlea,ព្រះពន្លា,200204,5,Kampong Rou,Svay Rieng ,11.0077633,105.8685118
1382,Prey Thum,ព្រៃធំ,200205,4,Kampong Rou,Svay Rieng ,10.9823843,105.8673457
1383,Reach Montir,រាជមន្ទីរ,200206,8,Kampong Rou,Svay Rieng ,10.9193762,105.9071224
1384,Samlei,សំឡី,200207,3,Kampong Rou,Svay Rieng ,10.9201903,105.9435501
1385,Samyaong,សំយ៉ោង,200208,10,Kampong Rou,Svay Rieng ,10.9671464,105.8431557
1386,Svay Ta Yean,ស្វាយតាយាន,200209,6,Kampong Rou,Svay Rieng ,11.0132781,105.9663807
1387,Thmei,ថ្មី,200211,11,Kampong Rou,Svay Rieng ,10.9416822,105.8994956
1388,Tnaot,ត្នោត,200212,7,Rumduol,Svay Rieng ,11.162401,105.8202234
1389,Bos Mon,បុសមន,200301,8,Rumduol,Svay Rieng ,11.2377494,105.8876762
1390,Thmea,ធ្មា,200302,6,Rumduol,Svay Rieng ,11.162401,105.8202234
1391,Kampong Chak,កំពង់ចក,200303,7,Rumduol,Svay Rieng ,11.1602393,105.823201
1392,Chrung Popel,ជ្រុងពពេល,200304,7,Rumduol,Svay Rieng ,11.242168,105.8172881
1393,Kampong Ampil,កំពង់អំពិល,200305,10,Rumduol,Svay Rieng ,11.280151,105.8279184
1394,Meun Chey,ម៉ឺនជ័យ,200306,9,Rumduol,Svay Rieng ,11.2267826,105.7481518
1395,Pong Tuek,ពងទឹក,200307,8,Rumduol,Svay Rieng ,11.162401,105.8202234
1396,Sangkae,សង្កែ,200308,9,Rumduol,Svay Rieng ,11.162401,105.8202234
1397,Svay Chek,ស្វាយចេក,200309,7,Rumduol,Svay Rieng ,11.1840362,105.7819348
1398,Thna Thnong,ថ្នាធ្នង់,200310,10,Romeas Haek,Svay Rieng ,11.2742329,105.8739887
1399,Ampil,អំពិល,200401,10,Romeas Haek,Svay Rieng ,11.4595171,105.8077651
1400,Andoung Pou,អណ្ដូងពោធិ៍,200402,6,Romeas Haek,Svay Rieng ,11.4124231,105.7952744
1401,Andoung Trabaek,អណ្ដូងត្របែក,200403,12,Romeas Haek,Svay Rieng ,11.5678682,105.7508888
1402,Angk Prasrae,អង្គប្រស្រែ,200404,18,Romeas Haek,Svay Rieng ,11.3105128,105.8222205
1403,Chantrei,ចន្ដ្រី,200405,14,Romeas Haek,Svay Rieng ,11.4124231,105.7952744
1404,Chrey Thum,ជ្រៃធំ,200406,22,Romeas Haek,Svay Rieng ,11.4098866,105.7276234
1405,Doung,ដូង,200407,10,Romeas Haek,Svay Rieng ,11.4124231,105.7952744
1406,Kampong Trach,កំពង់ត្រាច,200408,5,Romeas Haek,Svay Rieng ,11.4101019,105.7940108
1407,Kokir,គគីរ,200409,10,Romeas Haek,Svay Rieng ,11.4435065,105.8642293
1408,Krasang,ក្រសាំង,200410,10,Romeas Haek,Svay Rieng ,11.5349734,105.7166684
1409,Mukh Da,មុខដា,200411,20,Romeas Haek,Svay Rieng ,11.3680061,105.7174202
1410,Mream,ម្រាម,200412,11,Romeas Haek,Svay Rieng ,11.4124231,105.7952744
1411,Sambuor,សំបួរ,200413,13,Romeas Haek,Svay Rieng ,11.480239,105.7107246
1412,Sambatt Mean Chey,សម្បត្ដិមានជ័យ,200414,20,Romeas Haek,Svay Rieng ,11.4124231,105.7952744
1413,Trapeang Sdau,ត្រពាំងស្ដៅ,200415,13,Romeas Haek,Svay Rieng ,11.3085635,105.7549838
1414,Tras,ត្រស់,200416,12,Svay Chrum,Svay Rieng ,11.5019899,105.8687385
1415,Angk Ta Sou,អង្គតាសូ,200501,5,Svay Chrum,Svay Rieng ,11.2053124,105.7066129
1416,Basak,បាសាក់,200502,7,Svay Chrum,Svay Rieng ,11.0299247,105.8185599
1417,Chambak,ចំបក់,200503,7,Svay Chrum,Svay Rieng ,11.1216965,105.7224686
1418,Kampong Chamlang,កំពង់ចំឡង,200504,8,Svay Chrum,Svay Rieng ,11.0938129,105.7575327
1419,Ta Suos,តាសួស,200505,12,Svay Chrum,Svay Rieng ,11.0883959,105.7050929
1420,Chheu Teal,ឈើទាល,200507,11,Svay Chrum,Svay Rieng ,11.1216965,105.7224686
1421,Doun Sa,ដូនស,200508,10,Svay Chrum,Svay Rieng ,11.2257824,105.7246084
1422,Kouk Pring,គោកព្រីង,200509,13,Svay Chrum,Svay Rieng ,11.1666449,105.7103097
1423,Kraol Kou,ក្រោលគោ,200510,11,Svay Chrum,Svay Rieng ,11.1507907,105.6265908
1424,Kruos,គ្រួស,200511,11,Svay Chrum,Svay Rieng ,11.127054,105.7116464
1425,Pouthi Reach,ពោធិរាជ,200512,9,Svay Chrum,Svay Rieng ,11.1530401,105.7604349
1426,Svay Angk,ស្វាយអង្គ,200513,7,Svay Chrum,Svay Rieng ,11.2175711,105.6791515
1427,Svay Chrum,ស្វាយជ្រំ,200514,12,Svay Chrum,Svay Rieng ,11.1194541,105.7122448
1428,Svay Thum,ស្វាយធំ,200515,15,Svay Chrum,Svay Rieng ,11.0237229,105.6044672
1429,Svay Yea,ស្វាយយា,200516,8,Svay Chrum,Svay Rieng ,11.2424066,105.6588346
1430,Thlok,ធ្លក,200517,7,Svay Rieng,Svay Rieng ,11.0877866,105.800951
1431,Svay Rieng,ស្វាយរៀង,200601,5,Svay Rieng,Svay Rieng ,11.0877866,105.800951
1432,Prey Chhlak,ព្រៃឆ្លាក់,200602,2,Svay Rieng,Svay Rieng ,11.0988596,105.7934805
1433,Koy Trabaek,គយត្របែក,200603,4,Svay Rieng,Svay Rieng ,11.078284,105.8029388
1434,Pou Ta Hao,ពោធិ៍តាហោ,200604,10,Svay Rieng,Svay Rieng ,11.0804322,105.8143528
1435,Chek,ចេក,200605,7,Svay Rieng,Svay Rieng ,11.0877866,105.800951
1436,Svay Toea,ស្វាយតឿ,200606,8,Svay Rieng,Svay Rieng ,11.0444759,105.8593247
1437,Sangkhoar,សង្ឃរ័,200607,8,Svay Teab,Svay Rieng ,11.1144529,105.9464874
1438,Koki Saom,គគីសោម,200702,9,Svay Teab,Svay Rieng ,11.162189,105.949383
1439,Kandieng Reay,កណ្ដៀងរាយ,200703,2,Svay Teab,Svay Rieng ,11.0486021,105.8966197
1440,Monourom,មនោរម្យ,200704,6,Svay Teab,Svay Rieng ,11.1144529,105.9464874
1441,Popeaet,ពពែត,200705,6,Svay Teab,Svay Rieng ,11.0958696,106.0004182
1442,Prey Ta Ei,ព្រៃតាអី,200706,9,Svay Teab,Svay Rieng ,11.1381055,105.9874313
1443,Prasoutr,ប្រសូត្រ,200707,9,Svay Teab,Svay Rieng ,11.0493437,105.895476
1444,Romeang Thkaol,រមាំងថ្កោល,200708,8,Svay Teab,Svay Rieng ,11.1234331,105.839015
1445,Sambuor,សំបួរ,200709,6,Svay Teab,Svay Rieng ,11.0738506,105.8902314
1446,Svay Rumpear,ស្វាយរំពារ,200711,5,Bavet,Svay Rieng ,11.1315083,105.8935509
1447,Bati,បាទី,200801,5,Bavet,Svay Rieng ,11.0295076,106.1201179
1448,Bavet,បាវិត,200802,15,Bavet,Svay Rieng ,11.0633714,106.1336367
1449,Chrak Mtes,ច្រកម្ទេស,200803,2,Bavet,Svay Rieng ,11.0685156,106.0397327
1450,Prasat,ប្រាសាទ,200804,8,Bavet,Svay Rieng ,11.0629004,106.137296
1451,Prey Angkunh,ព្រៃអង្គុញ,200805,6,Angkor Borei,Takeo ,10.9920135,104.9768543
1452,Angkor Borei,អង្គរបូរី,210101,8,Angkor Borei,Takeo ,11.0041931,104.9696016
1453,Ba Srae,បាស្រែ,210102,4,Angkor Borei,Takeo ,11.0452825,104.9515047
1454,Kouk Thlok,គោកធ្លក,210103,6,Angkor Borei,Takeo ,10.9222454,105.0121524
1455,Ponley,ពន្លៃ,210104,4,Angkor Borei,Takeo ,11.0447848,104.8817688
1456,Preaek Phtoul,ព្រែកផ្ទោល,210105,6,Angkor Borei,Takeo ,10.9816885,104.9872704
1457,Prey Phkoam,ព្រៃផ្គាំ,210106,12,Bati,Takeo ,11.0212453,104.9115514
1458,Chambak,ចំបក់,210201,7,Bati,Takeo ,11.2373661,104.8097933
1459,Champei,ចំប៉ី,210202,8,Bati,Takeo ,11.2718935,104.8702384
1460,Doung,ដូង,210203,8,Bati,Takeo ,11.2489306,104.9059468
1461,Kandoeng,កណ្ដឹង,210204,13,Bati,Takeo ,11.2844924,104.8398157
1462,Komar Reachea,កុមាររាជា,210205,23,Bati,Takeo ,11.2775464,104.748826
1463,Krang Leav,ក្រាំងលាវ,210206,8,Bati,Takeo ,11.2278127,104.7327937
1464,Krang Thnong,ក្រាំងធ្នង់,210207,12,Bati,Takeo ,11.332521,104.8420139
1465,Lumpong,លំពង់,210208,8,Bati,Takeo ,11.325449,104.7628477
1466,Pea Ream,ពារាម,210209,11,Bati,Takeo ,11.2382977,104.84617
1467,Pot Sar,ពត់សរ,210210,8,Bati,Takeo ,11.31902,104.9124464
1468,Sour Phi,សូរភី,210211,10,Bati,Takeo ,11.2868989,104.7213807
1469,Tang Doung,តាំងដូង,210212,8,Bati,Takeo ,11.3104027,104.7359026
1470,Tnaot,ត្នោត,210213,17,Bati,Takeo ,11.2149572,104.8703112
1471,Trapeang Krasang,ត្រពាំងក្រសាំង,210214,15,Bati,Takeo ,11.226564,104.7680541
1472,Trapeang Sab,ត្រពាំងសាប,210215,7,Borei Cholsar,Takeo ,11.26544,104.8258041
1473,Borei Cholsar,បូរីជលសារ,210301,7,Borei Cholsar,Takeo ,10.8359421,105.0235976
1474,Chey Chouk,ជ័យជោគ,210302,12,Borei Cholsar,Takeo ,10.8359421,105.0235976
1475,Doung Khpos,ដូងខ្ពស់,210303,5,Borei Cholsar,Takeo ,10.8670255,104.8648097
1476,Kampong Krasang,កំពង់ក្រសាំង,210304,8,Borei Cholsar,Takeo ,10.8359421,105.0235976
1477,Kouk Pou,គោកពោធិ៍,210305,10,Kiri Vong ,Takeo ,10.6376749,104.8746508
1478,Angk Prasat,អង្គប្រាសាទ,210401,9,Kiri Vong ,Takeo ,10.7161396,104.8075482
1479,Preah Bat Choan Chum,ព្រះបាទជាន់ជុំ,210402,6,Kiri Vong ,Takeo ,10.6470271,104.8732829
1480,Kamnab,កំណប់,210403,13,Kiri Vong ,Takeo ,10.6519249,104.9325189
1481,Kampeaeng,កំពែង,210404,6,Kiri Vong ,Takeo ,10.6376749,104.8746508
1482,Kiri Chong Kaoh,គីរីចុងកោះ,210405,13,Kiri Vong ,Takeo ,10.6166849,104.890419
1483,Kouk Prech,គោកព្រេច,210406,9,Kiri Vong ,Takeo ,10.7246778,104.7442737
1484,Phnum Den,ភ្នំដិន,210407,9,Kiri Vong ,Takeo ,10.6039036,104.9068747
1485,Prey Ampok,ព្រៃអំពក,210408,11,Kiri Vong ,Takeo ,10.635962,104.7939204
1486,Prey Rumdeng,ព្រៃរំដេង,210409,8,Kiri Vong ,Takeo ,10.6565404,104.7599746
1487,Ream Andaeuk,រាមអណ្ដើក,210410,12,Kiri Vong ,Takeo ,10.6846464,104.7579263
1488,Saom,សោម,210411,9,Kiri Vong ,Takeo ,10.5690412,104.8567396
1489,Ta Ou,តាអូរ,210412,13,Kaoh Andaet,Takeo ,10.5776251,104.7986195
1490,Krapum Chhuk,ក្រពុំឈូក,210501,17,Kaoh Andaet,Takeo ,10.7067716,104.9206951
1491,Pech Sar,ពេជសារ,210502,15,Kaoh Andaet,Takeo ,10.731645,104.8467995
1492,Prey Khla,ព្រៃខ្លា,210503,6,Kaoh Andaet,Takeo ,10.7648816,104.9171354
1493,Prey Yuthka,ព្រៃយុថ្កា,210504,10,Kaoh Andaet,Takeo ,10.6821772,104.968528
1494,Romenh,រមេញ,210505,7,Kaoh Andaet,Takeo ,10.7955358,104.9485846
1495,Thlea Prachum,ធ្លាប្រជុំ,210506,6,Prey Kabbas,Takeo ,10.7972805,104.8792098
1496,Angkanh,អង្កាញ់,210601,7,Prey Kabbas,Takeo ,11.0837023,104.9463785
1497,Ban Kam,បានកាម,210602,9,Prey Kabbas,Takeo ,11.1395167,104.939078
1498,Champa,ចំប៉ា,210603,9,Prey Kabbas,Takeo ,11.1481076,104.9054944
1499,Char,ចារ,210604,9,Prey Kabbas,Takeo ,11.1993554,104.9176615
1500,Kampeaeng,កំពែង,210605,8,Prey Kabbas,Takeo ,11.0961138,104.8768861
1501,Kampong Reab,កំពង់រាប,210606,7,Prey Kabbas,Takeo ,11.1471187,105.0016469
1502,Kdanh,ក្ដាញ់,210607,11,Prey Kabbas,Takeo ,11.2007118,104.8852528
1503,Pou Rumchak,ពោធិ៍រំចាក,210608,10,Prey Kabbas,Takeo ,11.1206882,104.9412519
1504,Prey Kabbas,ព្រៃកប្បាស,210609,7,Prey Kabbas,Takeo ,11.1012601,104.9434624
1505,Prey Lvea,ព្រៃល្វា,210610,11,Prey Kabbas,Takeo ,11.1622728,104.9582451
1506,Prey Phdau,ព្រៃផ្ដៅ,210611,6,Prey Kabbas,Takeo ,11.16143,104.8748645
1507,Snao,ស្នោ,210612,12,Prey Kabbas,Takeo ,11.183963,104.9403755
1508,Tang Yab,តាំងយ៉ាប,210613,9,Samraong,Takeo ,11.1438457,104.8016887
1509,Boeng Tranh Khang Cheung,បឹងត្រាញ់ខាងជើង,210701,10,Samraong,Takeo ,11.1275263,104.7172203
1510,Boeng Tranh Khang Tboung,បឹងត្រាញ់ខាងត្បូង,210702,11,Samraong,Takeo ,11.0908263,104.7113716
1511,Cheung Kuon,ជើងគួន,210703,19,Samraong,Takeo ,11.123253,104.8279512
1512,Chumreah Pen,ជំរះពេន,210704,18,Samraong,Takeo ,11.147652,104.7414078
1513,Khvav,ខ្វាវ,210705,10,Samraong,Takeo ,11.1808176,104.722856
1514,Lumchang,លំចង់,210706,23,Samraong,Takeo ,11.0579361,104.7819602
1515,Rovieng,រវៀង,210707,9,Samraong,Takeo ,11.1961588,104.7849622
1516,Samraong,សំរោង,210708,14,Samraong,Takeo ,11.1438457,104.8016887
1517,Soengh,សឹង្ហ,210709,13,Samraong,Takeo ,11.1138124,104.7753673
1518,Sla,ស្លា,210710,11,Samraong,Takeo ,11.1722471,104.8187093
1519,Trea,ទ្រា,210711,14,Doun Kaev,Takeo ,11.0895447,104.8195345
1520,Baray,បារាយណ៍,210801,12,Doun Kaev,Takeo ,10.9877057,104.7871004
1521,Roka Knong,រកាក្នុង,210802,14,Doun Kaev,Takeo ,10.9877057,104.7871004
1522,Roka Krau,រកាក្រៅ,210803,22,Tram Kak,Takeo ,10.9116171,104.5896684
1523,Angk Ta Saom,អង្គតាសោម,210901,16,Tram Kak,Takeo ,11.0125621,104.6733584
1524,Cheang Tong,ជាងទង,210902,30,Tram Kak,Takeo ,11.0332676,104.5977964
1525,Kus,គុស,210903,25,Tram Kak,Takeo ,10.9593513,104.5819848
1526,Leay Bour,លាយបូរ,210904,11,Tram Kak,Takeo ,11.0045196,104.7223472
1527,Nhaeng Nhang,ញ៉ែងញ៉ង,210905,12,Tram Kak,Takeo ,10.9227934,104.652952
1528,Ou Saray,អូរសារាយ,210906,9,Tram Kak,Takeo ,11.0754078,104.4971997
1529,Trapeang Kranhoung,ត្រពាំងក្រញូង,210907,14,Tram Kak,Takeo ,11.0917569,104.4653914
1530,Otdam Soriya,ឧត្ដមសុរិយា,210908,12,Tram Kak,Takeo ,11.0631023,104.7018363
1531,Popel,ពពេល,210909,16,Tram Kak,Takeo ,11.069952,104.6669084
1532,Samraong,សំរោង,210910,17,Tram Kak,Takeo ,10.9916518,104.5753064
1533,Srae Ronoung,ស្រែរនោង,210911,23,Tram Kak,Takeo ,10.9479035,104.697411
1534,Ta Phem,តាភេម,210912,13,Tram Kak,Takeo ,11.0193217,104.6311929
1535,Tram Kak,ត្រាំកក់,210913,11,Tram Kak,Takeo ,10.9116171,104.5896684
1536,Trapeang Thum Khang Cheung,ត្រពាំងធំខាងជើង,210914,13,Tram Kak,Takeo ,11.0594258,104.5597007
1537,Trapeang Thum Khang Tboung,ត្រពាំងធំខាងត្បូង,210915,8,Treang,Takeo ,11.0230447,104.5721934
1538,Angkanh,អង្កាញ់,211001,7,Treang,Takeo ,10.8826092,104.8262955
1539,Angk Khnor,អង្គខ្នុរ,211002,10,Treang,Takeo ,10.8672553,104.8282318
1540,Chi Khma,ជីខ្មា,211003,11,Treang,Takeo ,10.807515,104.7915305
1541,Khvav,ខ្វាវ,211004,12,Treang,Takeo ,10.9087922,104.732526
1542,Prambei Mum,ប្រាំបីមុំ,211005,8,Treang,Takeo ,10.8445975,104.7930629
1543,Angk Kaev,អង្គកែវ,211006,17,Treang,Takeo ,10.8593631,104.7225242
1544,Prey Sloek,ព្រៃស្លឹក,211007,11,Treang,Takeo ,10.8977155,104.7842965
1545,Roneam,រនាម,211008,10,Treang,Takeo ,10.9168834,104.7452522
1546,Sambuor,សំបួរ,211009,12,Treang,Takeo ,10.9431065,104.8874929
1547,Sanlung,សន្លុង,211010,5,Treang,Takeo ,10.7921936,104.7404269
1548,Smaong,ស្មោង,211011,15,Treang,Takeo ,10.7931319,104.8182756
1549,Srangae,ស្រង៉ែ,211012,18,Treang,Takeo ,10.9577637,104.829567
1550,Thlok,ធ្លក,211013,10,Treang,Takeo ,10.9177544,104.8569173
1551,Tralach,ត្រឡាច,211014,16,Anlong Veaeng,Oddar Meanchey,14.2413707,104.0943247
1552,Anlong Veaeng,អន្លង់វែង,220101,10,Anlong Veaeng,Oddar Meanchey,14.2413707,104.0943247
1553,Trapeang Tav,ត្រពាំងតាវ,220103,13,Anlong Veaeng,Oddar Meanchey,14.2271696,103.894182
1554,Trapeang Prei,ត្រពាំងប្រីយ៍,220104,8,Anlong Veaeng,Oddar Meanchey,14.3138497,104.111626
1555,Thlat,ថ្លាត,220105,11,Anlong Veaeng,Oddar Meanchey,14.2413707,104.0943247
1556,Lumtong,លំទង,220106,31,Banteay Ampil,Oddar Meanchey,14.2406321,103.1221388
1557,Ampil,អំពិល,220201,23,Banteay Ampil,Oddar Meanchey,14.2361218,103.1256045
1558,Beng,បេង,220202,13,Banteay Ampil,Oddar Meanchey,14.0322249,103.2894368
1559,Kouk Khpos,គោកខ្ពស់,220203,19,Banteay Ampil,Oddar Meanchey,14.2504269,103.3555497
1560,Kouk Mon,គោកមន,220204,7,Chong Kal,Oddar Meanchey,14.1609738,103.8216261
1561,Cheung Tien,ជើងទៀន,220301,10,Chong Kal,Oddar Meanchey,13.9497185,103.5711692
1562,Chong Kal,ចុងកាល់,220302,10,Chong Kal,Oddar Meanchey,13.9497185,103.5711692
1563,Krasang,ក្រសាំង,220303,8,Chong Kal,Oddar Meanchey,14.0270736,103.3818345
1564,Pongro,ពង្រ,220304,8,Samraong,Oddar Meanchey,14.2419164,103.5702011
1565,Bansay Reak,បន្សាយរាក់,220401,9,Samraong,Oddar Meanchey,14.232583,103.4632418
1566,Bos Sbov,បុស្បូវ,220402,33,Samraong,Oddar Meanchey,14.2419164,103.5702011
1567,Koun Kriel,កូនក្រៀល,220403,18,Samraong,Oddar Meanchey,14.3017036,103.6257734
1568,Samraong,សំរោង,220404,8,Samraong,Oddar Meanchey,14.2198555,103.5899733
1569,Ou Smach,អូរស្មាច់,220405,6,Trapeang Prasat,Oddar Meanchey,14.1888883,104.3530066
1570,Bak Anloung,បាក់អន្លូង,220501,12,Trapeang Prasat,Oddar Meanchey,14.2336847,104.400239
1571,Ph'av,ផ្អាវ,220502,7,Trapeang Prasat,Oddar Meanchey,14.225063,104.1892055
1572,Ou Svay,អូរស្វាយ,220503,7,Trapeang Prasat,Oddar Meanchey,14.3229016,104.2518653
1573,Preah Pralay,ព្រះប្រឡាយ,220504,6,Trapeang Prasat,Oddar Meanchey,14.3268638,104.4093375
1574,Tumnob Dach,ទំនប់ដាច់,220505,15,Trapeang Prasat,Oddar Meanchey,14.2137043,104.3261611
1575,Trapeang Prasat,ត្រពាំងប្រាសាទ,220506,4,Damnak Chang'aeur,Kep ,10.5326791,104.3704625
1576,Angkaol,អង្កោល,230101,7,Damnak Chang'aeur,Kep ,10.458507,104.3831346
